"doi","period","issn","ut"
"10.1007/978-3-319-24560-7_21",2016,"2194-5357","ut:000381878700021"
"10.1007/978-3-319-24560-7_24",2016,"2194-5357","ut:000381878700024"
"10.1007/978-3-319-24560-7_23",2016,"2194-5357","ut:000381878700023"
"10.1007/978-3-319-24560-7_10",2016,"2194-5357","ut:000381878700010"
"10.1007/978-3-319-24560-7_33",2016,"2194-5357","ut:000381878700033"
"10.1007/978-3-319-24560-7_31",2016,"2194-5357","ut:000381878700031"
"10.1007/978-3-319-24560-7_7",2016,"2194-5357","ut:000381878700007"
"10.1007/978-3-319-24560-7_22",2016,"2194-5357","ut:000381878700022"
"10.1007/978-3-319-24560-7_13",2016,"2194-5357","ut:000381878700013"
"10.1007/978-3-319-24560-7_20",2016,"2194-5357","ut:000381878700020"
"10.1007/978-3-319-24560-7_27",2016,"2194-5357","ut:000381878700027"
"10.1007/978-3-319-24560-7_6",2016,"2194-5357","ut:000381878700006"
"10.1007/s00264-015-2850-3",2016,"0341-2695","ut:000371084600005"
"10.1007/s00264-015-2798-3",2016,"0341-2695","ut:000367803400023"
"10.1007/s00264-015-2825-4",2016,"0341-2695","ut:000367803400030"
"10.1007/s00264-015-2918-0",2016,"0341-2695","ut:000367803400019"
"10.1007/s00264-015-2988-z",2016,"0341-2695","ut:000367803400010"
"10.1007/s00264-015-3012-3",2016,"0341-2695","ut:000377428600018"
"10.1007/s00264-015-3000-7",2016,"0341-2695","ut:000377428600006"
"10.1007/s00264-015-2863-y",2016,"0341-2695","ut:000367803400013"
"10.1007/s00264-016-3142-2",2016,"0341-2695","ut:000377428600024"
"10.1007/s00264-015-2949-6",2016,"0341-2695","ut:000380690500002"
"10.1007/s00264-016-3237-9",2016,"0341-2695","ut:000380690500030"
"10.1007/s00264-015-2999-9",2016,"0341-2695","ut:000380690500008"
"10.1007/s00264-015-3003-4",2016,"0341-2695","ut:000380690500023"
"10.1007/s00264-015-3013-2",2016,"0341-2695","ut:000380690500015"
"10.1007/s00264-015-2933-1",2016,"0341-2695","ut:000379028900021"
"10.1007/s00264-015-3105-z",2016,"0341-2695","ut:000379028900003"
"10.1007/s00264-015-2871-y",2016,"0341-2695","ut:000379028900005"
"10.1007/s00264-015-3065-3",2016,"0341-2695","ut:000379028900029"
"10.1007/s00264-015-2828-1",2016,"0341-2695","ut:000379028900024"
"10.1007/s00264-015-3067-1",2016,"0341-2695","ut:000379028900014"
"10.1007/s00264-016-3247-7",2016,"0341-2695","ut:000388117100011"
"10.1007/s00264-016-3171-x",2016,"0341-2695","ut:000388117100008"
"10.1007/s00264-016-3262-8",2016,"0341-2695","ut:000387282400017"
"10.1007/s00264-016-3294-0",2016,"0341-2695","ut:000387282400015"
"10.1007/s00264-016-3117-3",2016,"0341-2695","ut:000382091200012"
"10.1007/s00264-015-3100-4",2016,"0341-2695","ut:000382091200010"
"10.1007/s00430-015-0445-7",2016,"0300-8584","ut:000376261700009"
"10.1007/s00430-015-0442-x",2016,"0300-8584","ut:000376261700003"
"10.1007/s00430-015-0443-9",2016,"0300-8584","ut:000376261700008"
"10.1007/s00430-016-0464-z",2016,"0300-8584","ut:000382754300007"
"10.1007/s00430-016-0460-3",2016,"0300-8584","ut:000382754300005"
"10.1007/s00430-016-0463-0",2016,"0300-8584","ut:000382754300008"
"10.1007/s00430-016-0457-y",2016,"0300-8584","ut:000382754300002"
"10.1007/s00430-016-0474-x",2016,"0300-8584","ut:000387361900001"
"10.1007/s00430-016-0458-x",2016,"0300-8584","ut:000382754300003"
"10.1007/s00430-016-0469-7",2016,"0300-8584","ut:000387361900006"
"10.1007/s00430-016-0472-z",2016,"0300-8584","ut:000387361900003"
"10.1007/s00430-016-0475-9",2016,"0300-8584","ut:000387361900008"
"10.1007/s00430-016-0470-1",2016,"0300-8584","ut:000387361900002"
"10.1007/s00430-016-0471-0",2016,"0300-8584","ut:000387361900004"
"10.1007/s00264-016-3205-4",2016,"0341-2695","ut:000385162400033"
"10.1007/s00264-016-3134-2",2016,"0341-2695","ut:000385162400029"
"10.1007/s00264-016-3266-4",2017,"0341-2695","ut:000391372100010"
"10.1007/s00264-016-3184-5",2017,"0341-2695","ut:000391372100009"
"10.1007/s00264-016-3226-z",2017,"0341-2695","ut:000391372100006"
"10.1007/s00264-016-3216-1",2017,"0341-2695","ut:000393642400008"
"10.1007/s00264-016-3295-z",2017,"0341-2695","ut:000393642400011"
"10.1007/s00264-016-3358-1",2017,"0341-2695","ut:000393642400002"
"10.1007/s00264-016-3321-1",2017,"0341-2695","ut:000393642400017"
"10.1007/s00264-016-3329-6",2017,"0341-2695","ut:000393642400026"
"10.1007/s00430-015-0448-4",2016,"0300-8584","ut:000379699400003"
"10.1007/s00430-016-0449-y",2016,"0300-8584","ut:000379699400004"
"10.1007/s00430-016-0480-z",2017,"0300-8584","ut:000393829700005"
"10.1007/s00101-016-0235-7",2016,"0003-2417","ut:000387657300008"
"10.1007/s00101-016-0237-5",2016,"0003-2417","ut:000392372700001"
"10.1007/s00101-016-0236-6",2016,"0003-2417","ut:000387657300001"
"10.1007/s00101-016-0226-8",2016,"0003-2417","ut:000387657300007"
"10.1007/s00101-016-0205-0",2016,"0003-2417","ut:000383616000002"
"10.1007/S00101-016-0210-3",2016,"0003-2417","ut:000383616000004"
"10.1007/s00101-016-0191-2",2016,"0003-2417","ut:000383616000011"
"10.1007/s00101-016-0219-7",2016,"0003-2417","ut:000386062700006"
"10.1007/s00101-016-0225-9",2016,"0003-2417","ut:000386062700001"
"10.1007/s00101-016-0233-9",2016,"0003-2417","ut:000387657300002"
"10.1007/s00101-016-0232-x",2016,"0003-2417","ut:000387657300006"
"10.1007/s00101-016-0224-x",2016,"0003-2417","ut:000387657300004"
"10.1007/s00101-016-0228-6",2016,"0003-2417","ut:000387657300005"
"10.1007/s00101-016-0221-0",2016,"0003-2417","ut:000387657300003"
"10.1007/s00101-016-0222-z",2016,"0003-2417","ut:000387657300010"
"10.1007/s00101-016-0222-z",2016,"0003-2417","ut:000387657300010"
"10.1007/s00101-016-0234-8",2016,"0003-2417","ut:000387657300009"
"10.1007/s00101-016-0223-y",2016,"0003-2417","ut:000386062700008"
"10.1007/s00101-016-0212-1",2016,"0003-2417","ut:000383616000008"
"10.1007/s00101-016-0204-1",2016,"0003-2417","ut:000383616000001"
"10.1007/s00101-016-0206-z",2016,"0003-2417","ut:000383616000005"
"10.1007/s00101-016-0196-x",2016,"0003-2417","ut:000383616000009"
"10.1007/s00101-016-0211-2",2016,"0003-2417","ut:000383616000010"
"10.1007/s00101-016-0215-y",2016,"0003-2417","ut:000383616000013"
"10.1007/s00101-016-0208-x",2016,"0003-2417","ut:000383616000003"
"10.1007/s00101-016-0213-0",2016,"0003-2417","ut:000383616000006"
"10.1007/s00101-016-0209-9",2016,"0003-2417","ut:000383616000007"
"10.1007/s00101-016-0214-z",2016,"0003-2417","ut:000383616000012"
"10.1007/s00101-016-0216-x",2016,"0003-2417","ut:000386062700007"
"10.1007/s00101-016-0195-y",2016,"0003-2417","ut:000386062700002"
"10.1007/s00101-016-0195-y",2016,"0003-2417","ut:000386062700002"
"10.1007/s00101-016-0145-8",2016,"0003-2417","ut:000374457300011"
"10.1007/s00101-016-0144-9",2016,"0003-2417","ut:000374457300010"
"10.1007/s00101-016-0218-8",2016,"0003-2417","ut:000386062700004"
"10.1007/s00101-016-0220-1",2016,"0003-2417","ut:000386062700005"
"10.1007/s00101-015-0131-6",2016,"0003-2417","ut:000374457300003"
"10.1007/s00101-016-0159-2",2016,"0003-2417","ut:000374457300006"
"10.1007/s00101-016-0163-6",2016,"0003-2417","ut:000374457300012"
"10.1007/s00101-016-0143-x",2016,"0003-2417","ut:000374457300009"
"10.1007/s00101-016-0155-6",2016,"0003-2417","ut:000374457300008"
"10.1007/s00101-016-0170-7",2016,"0003-2417","ut:000374457300013"
"10.1007/s00101-016-0156-5",2016,"0003-2417","ut:000374457300005"
"10.1007/s00101-017-0283-7",2017,"0003-2417","ut:000396038100001"
"10.1007/s00101-016-0142-y",2016,"0003-2417","ut:000374457300002"
"10.1007/s00101-016-0150-y",2016,"0003-2417","ut:000374457300007"
"10.1007/s00101-016-0147-6",2016,"0003-2417","ut:000374457300001"
"10.1007/s00101-017-0268-6",2017,"0003-2417","ut:000396038100004"
"10.1007/s00101-016-0257-1",2017,"0003-2417","ut:000396038100003"
"10.1007/s00101-017-0272-x",2017,"0003-2417","ut:000396038100002"
"10.1007/s00101-016-0261-5",2017,"0003-2417","ut:000392373400011"
"10.1007/s00101-016-0246-4",2017,"0003-2417","ut:000392373400003"
"10.1007/s00101-016-0252-6",2017,"0003-2417","ut:000392373400002"
"10.1007/s00101-017-0282-8",2017,"0003-2417","ut:000396038100010"
"10.1007/s00101-017-0265-9",2017,"0003-2417","ut:000396038100007"
"10.1007/s00101-016-0239-3",2017,"0003-2417","ut:000392373400007"
"10.1007/s00101-016-0251-7",2017,"0003-2417","ut:000392373400004"
"10.1007/s00101-016-0245-5",2017,"0003-2417","ut:000392373400010"
"10.1007/s00101-016-0253-5",2017,"0003-2417","ut:000392373400006"
"10.1007/s00101-016-0249-1",2017,"0003-2417","ut:000392373400009"
"10.1007/s00101-016-0262-4",2017,"0003-2417","ut:000392373400001"
"10.1007/s00101-017-0263-y",2017,"0003-2417","ut:000394320400001"
"10.1007/s00101-016-0255-3",2017,"0003-2417","ut:000394320400009"
"10.1007/s00101-016-0260-6",2017,"0003-2417","ut:000394320400005"
"10.1007/s00101-017-0266-8",2017,"0003-2417","ut:000394320400006"
"10.1007/s00101-016-0247-3",2017,"0003-2417","ut:000392373400008"
"10.1007/s00101-016-0248-2",2017,"0003-2417","ut:000392373400005"
"10.1007/s00101-017-0278-4",2017,"0003-2417","ut:000394320400010"
"10.1007/s00101-017-0267-7",2017,"0003-2417","ut:000394320400003"
"10.1007/s00101-017-0267-7",2017,"0003-2417","ut:000394320400003"
"10.1007/s00101-016-0256-2",2017,"0003-2417","ut:000394320400008"
"10.1007/s00101-016-0259-z",2017,"0003-2417","ut:000394320400002"
"10.1007/s00101-016-0258-0",2017,"0003-2417","ut:000394320400004"
"10.1007/s00101-016-0173-4",2016,"0003-2417","ut:000376245000012"
"10.1007/s00101-016-0164-5",2016,"0003-2417","ut:000376245000003"
"10.1007/s00101-016-0157-4",2016,"0003-2417","ut:000376245000011"
"10.1007/s00101-015-0132-5",2016,"0003-2417","ut:000372166200005"
"10.1007/s00101-016-0172-5",2016,"0003-2417","ut:000377903800004"
"10.1007/s00101-016-0177-0",2016,"0003-2417","ut:000377903800010"
"10.1007/s00101-016-0154-7",2016,"0003-2417","ut:000376245000009"
"10.1007/s00101-016-0174-3",2016,"0003-2417","ut:000376245000001"
"10.1007/s00101-016-0169-0",2016,"0003-2417","ut:000376245000002"
"10.1007/s00101-016-0167-2",2016,"0003-2417","ut:000376245000010"
"10.1007/s00101-016-0165-4",2016,"0003-2417","ut:000376245000006"
"10.1007/s00101-016-0162-7",2016,"0003-2417","ut:000376245000007"
"10.1007/s00101-016-0160-9",2016,"0003-2417","ut:000376245000004"
"10.1007/s00101-016-0137-8",2016,"0003-2417","ut:000372166200001"
"10.1007/s00101-015-0118-3",2016,"0003-2417","ut:000372166200006"
"10.1007/s00101-016-0158-3",2016,"0003-2417","ut:000377903800003"
"10.1007/s00101-016-0182-3",2016,"0003-2417","ut:000377903800001"
"10.1007/s00101-016-0189-9",2016,"0003-2417","ut:000377903800011"
"10.1007/s00101-016-0175-2",2016,"0003-2417","ut:000377903800006"
"10.1007/s00101-016-0186-z",2016,"0003-2417","ut:000377903800008"
"10.1007/s00101-016-0207-y",2016,"0003-2417","ut:000381584100012"
"10.1007/s00101-016-0152-9",2016,"0003-2417","ut:000377903800005"
"10.1007/s00101-016-0152-9",2016,"0003-2417","ut:000377903800005"
"10.1007/s00101-016-0179-y",2016,"0003-2417","ut:000377903800007"
"10.1007/s00101-016-0200-5",2016,"0003-2417","ut:000381584100006"
"10.1007/s00101-016-0201-4",2016,"0003-2417","ut:000381584100005"
"10.1007/s00101-016-0194-z",2016,"0003-2417","ut:000381584100007"
"10.1007/s00101-016-0198-8",2016,"0003-2417","ut:000381584100002"
"10.1007/s00101-016-0202-3",2016,"0003-2417","ut:000381584100003"
"10.1007/s00101-016-0184-1",2016,"0003-2417","ut:000381584100009"
"10.1007/s00101-016-0199-7",2016,"0003-2417","ut:000381584100010"
"10.1007/s00101-016-0203-2",2016,"0003-2417","ut:000381584100001"
"10.1007/s00101-016-0197-9",2016,"0003-2417","ut:000381584100008"
"10.1007/s00101-016-0185-0",2016,"0003-2417","ut:000381584100011"
"10.1007/s00101-016-0178-z",2016,"0003-2417","ut:000379735600001"
"10.1007/s00101-016-0180-5",2016,"0003-2417","ut:000379735600003"
"10.1007/s00101-016-0183-2",2016,"0003-2417","ut:000379735600004"
"10.1007/s00101-016-0193-0",2016,"0003-2417","ut:000379735600009"
"10.1007/s00101-016-0190-3",2016,"0003-2417","ut:000379735600007"
"10.1007/s00101-016-0187-y",2016,"0003-2417","ut:000379735600006"
"10.1007/s00101-016-0188-x",2016,"0003-2417","ut:000379735600008"
"10.1007/s00101-016-0243-7",2016,"0003-2417","ut:000390038500001"
"10.1007/s00101-016-0231-y",2016,"0003-2417","ut:000390038500007"
"10.1007/s00101-016-0240-x",2016,"0003-2417","ut:000390038500008"
"10.1007/s00101-016-0229-5",2016,"0003-2417","ut:000390038500003"
"10.1007/s00101-016-0230-z",2016,"0003-2417","ut:000390038500004"
"10.1007/s00101-016-0238-4",2016,"0003-2417","ut:000390038500009"
"10.1007/s00101-016-0244-6",2016,"0003-2417","ut:000390038500006"
"10.1007/s00101-016-0242-8",2016,"0003-2417","ut:000390038500010"
"10.1007/s00101-016-0241-9",2016,"0003-2417","ut:000390038500002"
"10.1007/s12571-016-0612-8",2016,"1876-4517","ut:000385186900008"
"10.1007/s12571-016-0605-7",2016,"1876-4517","ut:000385186900009"
"10.1007/s12571-016-0577-7",2016,"1876-4517","ut:000382704100008"
"10.1007/s12571-016-0634-2",2017,"1876-4517","ut:000395011900007"
"10.1007/s12250-016-3924-0",2016,"1674-0769","ut:000393205300003"
"10.1007/s12250-016-3742-4",2016,"1674-0769","ut:000382007000002"
"10.1007/s00041-015-9431-0",2016,"1069-5869","ut:000376246800002"
"10.1007/s00041-015-9451-9",2016,"1069-5869","ut:000383707300006"
"10.1007/s00041-015-9427-9",2016,"1069-5869","ut:000376247200008"
"10.1007/s00041-015-9438-6",2016,"1069-5869","ut:000376247200009"
"10.1007/s00041-015-9445-7",2016,"1069-5869","ut:000383707300001"
"10.1007/s00041-015-9423-0",2016,"1069-5869","ut:000376247200002"
"10.1007/s00041-015-9437-7",2016,"1069-5869","ut:000381080700005"
"10.1007/s00041-015-9457-3",2016,"1069-5869","ut:000388622300003"
"10.1007/s00041-016-9464-z",2017,"1069-5869","ut:000393711100004"
"10.1007/s10014-016-0256-6",2016,"1433-7398","ut:000379707800007"
"10.1007/s10014-016-0252-x",2016,"1433-7398","ut:000379707800006"
"10.1007/s10014-015-0230-8",2016,"1433-7398","ut:000367694800004"
"10.3758/s13423-015-0949-6",2016,"1069-9384","ut:000381177400027"
"10.3758/s13423-015-0953-x",2016,"1069-9384","ut:000381177400024"
"10.3758/s13423-015-0954-9",2016,"1069-9384","ut:000381177400010"
"10.3758/s13423-015-0960-y",2016,"1069-9384","ut:000381177400011"
"10.3758/s13423-015-0876-6",2016,"1069-9384","ut:000373788700029"
"10.3758/s13423-015-0877-5",2016,"1069-9384","ut:000373788700033"
"10.3758/s13423-015-0883-7",2016,"1069-9384","ut:000373788700024"
"10.3758/s13423-015-0883-7",2016,"1069-9384","ut:000373788700024"
"10.3758/s13423-016-1001-1",2016,"1069-9384","ut:000385152900011"
"10.3758/s13423-016-1004-y",2016,"1069-9384","ut:000385152900024"
"10.3758/s13423-015-0987-0",2016,"1069-9384","ut:000385152900005"
"10.3758/s13423-016-1025-6",2016,"1069-9384","ut:000385152900010"
"10.3758/s13423-016-1000-2",2016,"1069-9384","ut:000385152900026"
"10.3758/s13423-015-0918-0",2016,"1069-9384","ut:000374166900004"
"10.3758/s13423-015-0901-9",2016,"1069-9384","ut:000374166900025"
"10.3758/s13423-016-1057-y",2016,"1069-9384","ut:000389917700019"
"10.3758/s13423-016-1076-8",2017,"1069-9384","ut:000395057300009"
"10.3758/s13423-016-1090-x",2017,"1069-9384","ut:000395057300004"
"10.1007/s13187-015-0860-x",2016,"0885-8195","ut:000381993900030"
"10.1007/s13187-015-0811-6",2016,"0885-8195","ut:000374285800011"
"10.1007/s13187-015-0891-3",2017,"0885-8195","ut:000394145000021"
"10.1007/s10687-016-0244-6",2016,"1386-1999","ut:000386531000001"
"10.1007/s10687-016-0268-y",2017,"1386-1999","ut:000394354400003"
"10.1007/s10687-016-0248-2",2016,"1386-1999","ut:000386530500006"
"10.1007/s10687-016-0257-1",2016,"1386-1999","ut:000386530500003"
"10.1007/s10687-016-0250-8",2017,"1386-1999","ut:000394354400006"
"10.3758/s13414-015-0996-0",2016,"1943-3921","ut:000369523200023"
"10.3758/s13414-016-1118-3",2016,"1943-3921","ut:000379005300017"
"10.3758/s13414-015-1030-2",2016,"1943-3921","ut:000369522500017"
"10.3758/s13414-015-0989-z",2016,"1943-3921","ut:000369523200017"
"10.3758/s13414-016-1119-2",2016,"1943-3921","ut:000379005300023"
"10.3758/s13414-016-1160-1",2016,"1943-3921","ut:000387823300029"
"10.3758/s13414-016-1196-2",2016,"1943-3921","ut:000387823300020"
"10.3758/s13414-016-1151-2",2016,"1943-3921","ut:000381223700018"
"10.3758/s13414-016-1161-0",2016,"1943-3921","ut:000381223700022"
"10.3758/s13414-016-1111-x",2016,"1943-3921","ut:000381223700004"
"10.3758/s13414-016-1210-8",2016,"1943-3921","ut:000387823300004"
"10.3758/s13414-016-1189-1",2016,"1943-3921","ut:000387823300022"
"10.3758/s13414-016-1115-6",2016,"1943-3921","ut:000382931600010"
"10.3758/s13414-016-1093-8",2016,"1943-3921","ut:000376081200001"
"10.3758/s13414-016-1093-8",2016,"1943-3921","ut:000376081200001"
"10.3758/s13414-016-1203-7",2017,"1943-3921","ut:000391476400012"
"10.3758/s13414-016-1129-0",2016,"1943-3921","ut:000382931600020"
"10.3758/s13414-016-1152-1",2016,"1943-3921","ut:000382931600019"
"10.3758/s13414-016-1102-y",2016,"1943-3921","ut:000382931600006"
"10.3758/s13414-016-1063-1",2016,"1943-3921","ut:000376081200010"
"10.3758/s13414-016-1067-x",2016,"1943-3921","ut:000376081200020"
"10.3758/s13414-016-1219-z",2017,"1943-3921","ut:000391476400019"
"10.3758/s13414-016-1205-5",2017,"1943-3921","ut:000391476400017"
"10.3758/s13414-016-1229-x",2017,"1943-3921","ut:000391476400006"
"10.3758/s13414-016-1237-x",2017,"1943-3921","ut:000394334100022"
"10.3758/s13414-016-1246-9",2017,"1943-3921","ut:000394334100013"
"10.3758/s13414-016-1200-x",2017,"1943-3921","ut:000391476400018"
"10.3758/s13414-016-1267-4",2017,"1943-3921","ut:000394334100001"
"10.3758/s13414-016-1253-x",2017,"1943-3921","ut:000394334100017"
"10.3758/s13414-016-1266-5",2017,"1943-3921","ut:000394334100004"
"10.3758/s13428-016-0707-3",2017,"1554-351X","ut:000397198300004"
"10.1007/s00145-016-9228-6",2017,"0933-2790","ut:000394321300007"
"10.1007/s00145-015-9225-1",2017,"0933-2790","ut:000394321300004"
"10.1007/s12311-015-0684-6",2016,"1473-4222","ut:000371813300009"
"10.1007/s12311-015-0707-3",2016,"1473-4222","ut:000382928400005"
"10.1007/s12311-015-0717-1",2016,"1473-4222","ut:000382928400011"
"10.1007/s12311-015-0702-8",2016,"1473-4222","ut:000382928400004"
"10.1007/s12311-016-0762-4",2017,"1473-4222","ut:000393586100008"
"10.1007/s12311-016-0774-0",2017,"1473-4222","ut:000393586100014"
"10.1007/s10208-015-9277-5",2016,"1615-3375","ut:000385660400007"
"10.1007/s10208-015-9275-7",2016,"1615-3375","ut:000385660400005"
"10.1007/s10208-015-9280-x",2016,"1615-3375","ut:000385660400008"
"10.1007/s10208-016-9317-9",2016,"1615-3375","ut:000389988600003"
"10.1007/s10208-015-9265-9",2016,"1615-3375","ut:000380266700001"
"10.1007/s10208-015-9281-9",2017,"1615-3375","ut:000393669300001"
"10.1007/s10208-015-9284-6",2017,"1615-3375","ut:000393669300004"
"10.1007/s00064-015-0432-6",2016,"0934-6694","ut:000378002200004"
"10.1007/s00064-016-0449-5",2016,"0934-6694","ut:000378002200002"
"10.1007/s00064-016-0438-8",2016,"0934-6694","ut:000378002200003"
"10.1007/s00064-016-0440-1",2016,"0934-6694","ut:000378002200005"
"10.1007/s00064-016-0452-x",2016,"0934-6694","ut:000388302500003"
"10.1007/s00064-016-0458-4",2016,"0934-6694","ut:000388302500005"
"10.1007/s00064-016-0456-6",2016,"0934-6694","ut:000388302500001"
"10.1007/s00064-016-0451-y",2016,"0934-6694","ut:000388302500004"
"10.1007/s00064-016-0450-z",2016,"0934-6694","ut:000388302500007"
"10.1007/s00064-016-0462-8",2016,"0934-6694","ut:000388302500008"
"10.1007/s00064-016-0445-9",2016,"0934-6694","ut:000388302500006"
"10.1007/s00064-016-0442-z",2016,"0934-6694","ut:000382404000005"
"10.1007/s00064-016-0453-9",2016,"0934-6694","ut:000388302500002"
"10.1007/s00064-016-0457-5",2016,"0934-6694","ut:000389608500005"
"10.1007/s00064-016-0472-6",2016,"0934-6694","ut:000389608500001"
"10.1007/s00064-016-0463-7",2016,"0934-6694","ut:000389608500003"
"10.1007/s00064-016-0465-5",2016,"0934-6694","ut:000389608500004"
